0.5,0.5,2.0943951023931953,1.0,1.0,0.0,1.5707963267948966,1.0
0.45,0.5866025403784438,2.084703827207653,1.0090602595775153,1.0,0.1,1.7405379615700687,1.033946018364962
0.4003962362671012,0.6744745649261755,2.064852257011273,1.0133914003237103,0.9825337874512159,0.20190866061394527,1.875984953307123,1.0634655184770798
0.3523411463591756,0.7636952443477183,2.036741480327222,1.0144301337789114,0.9505795103333272,0.3033409693906384,1.980406663270182,1.0864806546019055
0.30676610752740496,0.854324162462576,2.0022217267171705,1.0133831939266342,0.9073102086600556,0.40300124061718723,2.057416724665952,1.1023201161763017
0.2643898660151108,0.9463769143639786,1.963050873979901,1.0112072947031414,0.8557611705137208,0.5004373378884607,2.110614689038392,1.1112478619257335
0.22573417191364128,1.0398174796562654,1.920863555812401,1.0086145541240126,0.7986452316936187,0.595760407703923,2.1433927638944152,1.114084876861256
0.1911426303600867,1.1345616533075062,1.8771457597034187,1.006094584583017,0.7382823115628357,0.6893989094101887,2.158856669995155,1.1119317877040662
0.16080082445801425,1.2304868217768588,1.8332117241235697,1.003946451844241,0.6765980916073034,0.7819136650632471,2.159811497215921,1.1059773160049466
0.13475704641884026,1.327444577563349,1.7901828416575976,1.002315739200503,0.6151563603375015,0.8738743734867065,2.148776588582275,1.0973724382435175
0.11294356043494645,1.4252737155526052,1.7489708912115116,1.001233183155571,0.5552032405050371,0.9657867562461551,2.1280082219969096,1.0871526708727077
0.09519837103332887,1.52381196763584,1.7102692716793815,1.0006518752608726,0.4977122263672061,1.0580569713280565,2.099520585862083,1.0761952839575644
0.08128718889738128,1.6229054627110036,1.6745554717182718,1.0004803504253916,0.4434254696229746,1.1509811927900502,2.0651028826685582,1.0652019047571657
0.07092490702933704,1.7224154241739664,1.6421060251065704,1.0006094595255983,0.39289001940147655,1.244750693428016,2.0263337378805453,1.0546993129048678
0.06379563689042457,1.8222220693044762,1.6130226086128396,1.0009318889769725,0.34648905198216917,1.3394652996351495,1.984594711779148,1.0450526085711676
0.05957032961117161,1.9222260354363552,1.5872658479736272,1.0013543373297713,0.30446852933877094,1.4351503309806513,1.94108406061915,1.0364859148114163
